13.0	109.0
5493.0	5881.0
6493.0	6605.0
9669.0	9733.0
10577.0	10713.0
13961.0	14065.0
17965.0	18129.0
21325.0	21437.0
21561.0	21629.0
23813.0	23981.0
28921.0	29037.0
36573.0	36709.0
38761.0	38857.0
39009.0	39105.0
40617.0	40745.0
43097.0	43233.0
45053.0	45249.0
45393.0	45597.0
46409.0	46557.0
47233.0	47309.0
48681.0	48777.0
49433.0	49501.0
59625.0	59717.0
60809.0	61317.0
62721.0	62841.0
63293.0	63369.0
63541.0	63653.0
67017.0	67093.0
69569.0	69729.0
71433.0	71541.0
74777.0	74901.0
75041.0	75165.0
80261.0	80317.0
80753.0	80961.0
84313.0	84505.0
87837.0	88025.0
89489.0	89917.0
90517.0	90649.0
92037.0	92101.0
92217.0	92345.0
93441.0	93573.0
96142.0	96302.0
96470.0	96662.0
100179.0	100351.0
101223.0	101459.0
101735.0	101843.0
107579.0	107663.0
107767.0	107859.0
110583.0	110671.0
111239.0	111395.0
113475.0	113631.0
116951.0	117079.0
122171.0	122315.0
122599.0	122675.0
124859.0	125035.0
127599.0	127711.0
132231.0	132403.0
133947.0	134035.0
135735.0	136283.0
140367.0	140883.0
141039.0	141219.0
141975.0	142083.0
142943.0	143055.0
143639.0	143831.0
145831.0	146087.0
146979.0	147099.0
151267.0	151419.0
153719.0	153899.0
158483.0	158651.0
159743.0	160095.0
161459.0	161667.0
164151.0	164463.0
164951.0	165455.0
165859.0	165991.0
167887.0	168383.0
169451.0	169531.0
170175.0	170291.0
170427.0	170567.0
171295.0	171407.0
172311.0	172483.0
174643.0	174755.0
177667.0	177771.0
181431.0	181563.0
182143.0	182291.0
184111.0	184283.0
186531.0	186675.0
191791.0	191931.0
192215.0	192471.0
193607.0	193771.0
196175.0	196271.0
197055.0	197107.0
198351.0	198483.0
201799.0	201987.0
203256.0	203380.0
206980.0	207156.0
209288.0	209340.0
212464.0	212532.0
216440.0	216592.0
217184.0	217356.0
226984.0	227040.0
227336.0	227520.0
235816.0	236284.0
236408.0	236464.0
237560.0	237676.0
237788.0	237900.0
238160.0	238224.0
238332.0	238444.0
241444.0	241624.0
242600.0	242768.0
245672.0	245820.0
246696.0	246840.0
248628.0	248704.0
251292.0	251540.0
251664.0	251744.0
254468.0	254520.0
254928.0	255224.0
255912.0	256088.0
256844.0	256960.0
258024.0	258196.0
259044.0	259096.0
259400.0	259468.0
266460.0	266524.0
267400.0	267580.0
269624.0	269772.0
270092.0	270160.0
273768.0	273936.0
274240.0	274292.0
275664.0	275788.0
276592.0	276756.0
278532.0	278728.0
280960.0	281280.0
288100.0	288228.0
289216.0	289316.0
292028.0	292188.0
292340.0	292460.0
296104.0	296388.0
297840.0	297984.0
298144.0	298196.0
299932.0	300120.0
301372.0	301460.0
301680.0	301764.0
306040.0	306236.0
306996.0	307092.0
307368.0	307548.0
308744.0	308832.0
310408.0	310560.0
311508.0	311748.0
315320.0	315484.0
316660.0	316788.0
317880.0	318204.0
321672.0	321804.0
324084.0	324292.0
326184.0	326296.0
330272.0	330436.0
331584.0	331704.0
332428.0	332788.0
336956.0	337184.0
338472.0	338604.0
339436.0	339560.0
340804.0	340940.0
341348.0	341448.0
341792.0	341972.0
342308.0	342484.0
347336.0	347412.0
347684.0	347772.0
349712.0	349780.0
350892.0	351008.0
351848.0	351900.0
353416.0	353548.0
353660.0	353716.0
356096.0	356188.0
356644.0	356780.0
360340.0	360616.0
362476.0	362820.0
364620.0	364732.0
365776.0	365856.0
366619.0	366699.0
368279.0	368335.0
369747.0	369935.0
371011.0	371315.0
373167.0	373403.0
375883.0	376451.0
378583.0	379083.0
380051.0	380187.0
380331.0	380383.0
381903.0	381975.0
382771.0	382827.0
382967.0	383095.0
386119.0	386267.0
389219.0	389315.0
389951.0	390035.0
391711.0	391799.0
392339.0	392587.0
392691.0	392747.0
398311.0	398479.0
400939.0	401123.0
405403.0	405527.0
407247.0	407539.0
407947.0	408043.0
408599.0	408807.0
408959.0	409027.0
410779.0	410975.0
415311.0	415831.0
417603.0	417703.0
418155.0	418315.0
419251.0	419419.0
419711.0	419875.0
420059.0	420127.0
423327.0	423511.0
423663.0	423731.0
424899.0	424979.0
425867.0	426091.0
426899.0	427107.0
427519.0	427667.0
429223.0	429543.0
431247.0	431335.0
431823.0	431955.0
435759.0	435915.0
436767.0	436883.0
441303.0	441483.0
444755.0	444935.0
447399.0	447515.0
449331.0	449471.0
452103.0	452595.0
454607.0	454755.0
458428.0	458552.0
458896.0	458956.0
460524.0	460600.0
461976.0	462068.0
462656.0	462712.0
465992.0	466452.0
467036.0	467140.0
469620.0	469704.0
474064.0	474308.0
476720.0	476816.0
477116.0	477652.0
479068.0	479276.0
480520.0	480572.0
481008.0	481172.0
481284.0	481352.0
483516.0	483676.0
484560.0	484716.0
486752.0	486924.0
488588.0	488724.0
491092.0	491176.0
492880.0	493044.0
494160.0	494248.0
495388.0	495548.0
496948.0	497108.0
497372.0	497428.0
501644.0	501788.0
504420.0	504724.0
505348.0	505616.0
512828.0	512908.0
515432.0	515600.0
517216.0	517320.0
526760.0	526820.0
526936.0	527060.0
528088.0	528224.0
532260.0	532448.0
533484.0	533572.0
534832.0	534900.0
535008.0	535168.0
536280.0	536548.0
537520.0	537668.0
539732.0	539892.0
544532.0	544852.0
546056.0	546280.0
549120.0	549284.0
549536.0	549692.0
553252.0	553408.0
555660.0	556124.0
558296.0	558352.0
558480.0	558604.0
559780.0	559924.0
561040.0	561288.0
561452.0	561536.0
562840.0	562940.0
564720.0	565184.0
565468.0	565588.0
568552.0	568884.0
571256.0	571380.0
572136.0	572200.0
572352.0	572404.0
573728.0	573828.0
576136.0	576296.0
578148.0	578312.0
581488.0	581644.0
582220.0	582364.0
583464.0	583584.0
586224.0	586504.0
589200.0	589384.0
589524.0	589652.0
591392.0	591644.0
592824.0	593184.0
594896.0	594948.0
595584.0	595932.0
597024.0	597324.0
597432.0	597484.0
600020.0	600124.0
600256.0	600308.0
602292.0	602492.0
604216.0	604460.0
605848.0	605992.0
606108.0	606204.0
607336.0	607448.0
607560.0	607620.0
609800.0	609876.0
611976.0	612136.0
613952.0	614416.0
615088.0	615296.0
615884.0	616024.0
618592.0	618788.0
620628.0	620772.0
622700.0	622840.0
623264.0	623428.0
625004.0	625224.0
625432.0	625608.0
628112.0	628168.0
628444.0	628840.0
629012.0	629068.0
632004.0	632148.0
633452.0	633556.0
634912.0	635052.0
642664.0	642768.0
645236.0	645292.0
645416.0	645492.0
647248.0	647424.0
650112.0	650248.0
651196.0	651280.0
653116.0	653260.0
657648.0	657756.0
662480.0	662828.0
664760.0	664884.0
665008.0	665064.0
666484.0	666656.0
668420.0	668544.0
668764.0	668840.0
669984.0	670048.0
670336.0	670452.0
670568.0	670636.0
675188.0	675292.0
679268.0	679420.0
680128.0	680260.0
681884.0	682172.0
683144.0	683284.0
684624.0	684676.0
684788.0	684924.0
686652.0	686780.0
691756.0	691900.0
694748.0	694808.0
697428.0	697852.0
700100.0	700252.0
700368.0	700432.0
702208.0	702392.0
704368.0	704492.0
704600.0	704652.0
706488.0	706544.0
706828.0	706964.0
707228.0	707288.0
708064.0	708140.0
711412.0	711544.0
712772.0	712832.0
714528.0	714672.0
716568.0	716716.0
718152.0	718336.0
718496.0	718560.0
720640.0	720708.0
721208.0	721316.0
722420.0	722564.0
723064.0	723196.0
724284.0	724408.0
727132.0	727200.0
728160.0	728312.0
728696.0	728836.0
730192.0	730308.0
734676.0	734772.0
735588.0	735652.0
736088.0	736196.0
738392.0	738480.0
739648.0	739784.0
741120.0	741264.0
741692.0	741828.0
742592.0	742748.0
744448.0	744540.0
744692.0	744804.0
747844.0	747928.0
749416.0	749524.0
751276.0	751340.0
757240.0	757352.0
757456.0	757532.0
760168.0	760240.0
760924.0	761208.0
764780.0	764876.0
767672.0	767780.0
768060.0	768172.0
770624.0	770832.0
773636.0	773896.0
774376.0	774664.0
776336.0	776488.0
777912.0	777976.0
779512.0	779640.0
782408.0	782560.0
784308.0	784360.0
784664.0	784784.0
784928.0	785012.0
786568.0	786748.0
786888.0	787032.0
788744.0	788836.0
792100.0	792516.0
792636.0	792768.0
796548.0	796628.0
798936.0	799180.0
800312.0	800420.0
802252.0	802492.0
804924.0	805088.0
807172.0	807336.0
809728.0	809908.0
812360.0	812484.0
812644.0	812700.0
