13	0.36615
17	0.46265
21	0.46708
25	0.42079
29	0.42275
33	0.38667
37	0.42394
41	0.25706
45	0.20183
49	0.00445
53	-0.27594
57	-0.33657
61	-0.61366
65	-0.88449
69	-1.02166
73	-1.03959
77	-1.15065
81	-1.19305
85	-1.15065
89	-1.13435
93	-1.01507
97	-1.03816
101	-1.03267
105	-0.94103
109	-0.94103
113	-1.15416
117	-1.28181
121	-1.40137
125	-1.67096
129	-1.71699
133	-1.67096
137	-1.72397
141	-1.67414
145	-1.80651
149	-1.76854
153	-1.81878
157	-1.69917
161	-1.66705
165	-1.59249
169	-1.59070
173	-1.58496
177	-1.64181
181	-1.67970
185	-1.68268
189	-1.58594
193	-1.48012
197	-1.40921
201	-1.45005
205	-1.42186
209	-1.41429
213	-1.41504
217	-1.47028
221	-1.42072
225	-1.34163
229	-1.28577
233	-1.31635
237	-1.43764
241	-1.50825
245	-1.69925
249	-1.77961
253	-2.20138
257	-2.16653
261	-2.17786
265	-2.14354
269	-2.31427
273	-2.17585
277	-2.07859
281	-1.74416
285	-1.58939
289	-1.40779
293	-1.21017
297	-0.89862
301	-0.77502
305	-0.69582
309	-0.55899
313	-0.57083
317	-0.49679
321	-0.51457
325	-0.51722
329	-0.47132
333	-0.44073
337	-0.42698
341	-0.42846
345	-0.42449
349	-0.37911
353	-0.37580
357	-0.19441
361	-0.26862
365	-0.12846
369	-0.02591
373	0.05620
377	0.02521
381	0.04229
385	0.01287
389	0.02521
393	-0.01553
397	-0.02207
401	-0.24393
405	-0.24393
409	-0.22986
413	-0.24515
417	-0.26689
421	-0.26289
425	-0.17211
429	-0.18382
433	-0.13163
437	-0.06989
441	-0.00823
445	0.07380
449	0.02614
453	0.02614
457	-0.02803
461	-0.02698
465	-0.09796
469	-0.10712
473	-0.10066
477	-0.13439
481	-0.17949
485	-0.15693
489	-0.25066
493	-0.29364
497	-0.34347
501	-0.32243
505	-0.32122
509	-0.23985
513	-0.21202
517	-0.14970
521	-0.08902
525	-0.10819
529	-0.09098
533	-0.08902
537	0.03767
541	0.01061
545	0.01281
549	0.04484
553	0.07750
557	0.10240
561	0.10834
565	0.07854
569	0.16621
573	0.16359
577	0.17595
581	0.16079
585	0.17676
589	0.21092
593	0.20685
597	0.29653
601	0.21883
605	0.21027
609	0.26191
613	0.32065
617	0.32129
621	0.31555
625	0.30501
629	0.26592
633	0.18018
637	0.18277
641	0.07796
645	0.11008
649	0.12373
653	0.09327
657	0.07742
661	0.03385
665	-0.01972
669	0.01376
673	0.02615
677	0.10311
681	0.06985
685	0.04947
689	0.03130
693	-0.09048
697	-0.09636
701	-0.10908
705	-0.15084
709	-0.14152
713	-0.07276
717	-0.06441
721	-0.03635
725	-0.07094
729	-0.00189
733	0.03819
737	0.14658
741	0.18156
745	0.16295
749	0.16869
753	0.23953
757	0.16535
761	0.18156
765	0.15668
769	0.21685
773	0.23718
777	0.16861
781	0.17804
785	0.14519
789	0.14882
793	0.18858
797	0.12865
801	0.08576
805	0.07849
809	0.07283
813	0.08576
817	0.08576
821	0.13346
825	0.09642
829	0.09262
833	0.10417
837	0.06445
841	0.07772
845	0.11587
849	0.11734
853	0.12189
857	0.12926
861	0.15144
865	0.14491
869	0.15697
873	0.23045
877	0.26215
881	0.32484
885	0.29442
889	0.30953
893	0.32475
897	0.31957
901	0.31373
905	0.31809
909	0.28168
913	0.27016
917	0.24535
921	0.20441
925	0.20365
929	0.21366
933	0.16703
937	0.11467
941	0.06611
945	0.06881
949	0.14439
953	0.17658
957	0.17510
961	0.17413
965	0.21273
969	0.20409
973	0.17376
977	0.17624
981	0.21301
985	0.22061
989	0.23774
993	0.12299
997	0.04409
1001	0.06084
1005	0.11545
1009	0.01293
1013	-0.01476
1017	-0.02064
1021	-0.02378
1025	-0.00517
1029	0.04409
1033	0.06700
1037	0.05891
1041	0.00125
1045	-0.10209
1049	-0.08618
1053	-0.06737
1057	-0.08503
1061	0.00719
1065	-0.00323
1069	-0.04342
1073	-0.06737
1077	-0.07893
1081	-0.11176
1085	-0.09170
1089	-0.00323
1093	-0.03077
1097	-0.05550
1101	0.01415
1105	-0.05270
1109	-0.07145
1113	-0.05319
1117	-0.05014
1121	0.09410
1125	0.14054
1129	0.11359
1133	0.04742
1137	-0.01015
1141	0.00897
1145	-0.00507
1149	0.09105
1153	0.11532
1157	0.11516
1161	0.12456
1165	0.03611
1169	0.02999
1173	0.10866
1177	0.17253
1181	0.19579
1185	0.22229
1189	0.33455
1193	0.24297
1197	0.23505
1201	0.21541
1205	0.11908
1209	0.07755
1213	0.07589
1217	0.04823
1221	0.03314
1225	0.07755
1229	0.02717
1233	-0.04095
1237	-0.06917
1241	-0.04889
1245	-0.04889
1249	0.02404
1253	0.01915
1257	0.04204
1261	0.02727
1265	0.05156
1269	0.10749
1273	0.10959
1277	0.20030
1281	0.23728
1285	0.25996
1289	0.24196
1293	0.17386
1297	0.19655
1301	0.16812
1305	0.19515
1309	0.14499
1313	0.11622
1317	0.12293
1321	0.12297
1325	0.12672
1329	0.11622
1333	0.14499
1337	0.17617
1341	0.20191
1345	0.17582
1349	0.20157
1353	0.16964
1357	0.17617
1361	0.12936
1365	0.13616
1369	0.15146
1373	0.17912
1377	0.18020
1381	0.17624
1385	0.16620
1389	0.18543
1393	0.14939
1397	0.10045
1401	0.14642
1405	0.14722
1409	0.04455
1413	0.05522
1417	0.00315
1421	-0.00065
1425	-0.05911
1429	-0.05793
1433	-0.03641
1437	0.02703
1441	0.10808
1445	0.02487
1449	-0.04942
1453	0.08155
1457	-0.02922
1461	-0.00914
1465	-0.03257
1469	-0.00537
1473	-0.10210
1477	-0.10726
1481	-0.10789
1485	-0.17279
1489	-0.11081
1493	-0.09476
1497	-0.13868
1501	-0.16256
1505	-0.13196
1509	-0.18245
1513	-0.20391
1517	-0.10527
1521	-0.07642
1525	-0.10254
1529	-0.14814
1533	-0.05888
1537	-0.06433
1541	-0.06432
1545	-0.05593
1549	-0.09397
1553	-0.05258
1557	-0.06433
1561	-0.08376
1565	-0.03285
1569	-0.00298
1573	0.02007
1577	-0.02611
1581	-0.00298
1585	-0.01995
1589	-0.01995
1593	-0.04760
1597	-0.07567
1601	-0.13353
1605	-0.18883
1609	-0.20524
1613	-0.23157
1617	-0.21194
1621	-0.23349
1625	-0.23435
1629	-0.22770
1633	-0.24176
1637	-0.22371
1641	-0.11958
1645	-0.07539
1649	-0.03737
1653	-0.01100
1657	0.02165
1661	0.00841
1665	0.06754
1669	0.08289
1673	0.14037
1677	0.15311
1681	0.17815
1685	0.17441
1689	0.21958
1693	0.15676
1697	0.17101
1701	0.12966
1705	0.15238
1709	0.10873
1713	0.12926
1717	0.10419
1721	0.18702
1725	0.18396
1729	0.19949
1733	0.19351
1737	0.24560
1741	0.24887
1745	0.19708
1749	0.26572
1753	0.24560
1757	0.21531
1761	0.20577
1765	0.14205
1769	0.16470
1773	0.15674
1777	0.14715
1781	0.09222
1785	0.14205
1789	0.08323
1793	0.13491
1797	0.10675
1801	0.11767
1805	0.09084
1809	0.09561
1813	0.08614
1817	0.09695
1821	0.08229
1825	0.11023
1829	0.00201
1833	0.07162
1837	-0.04606
1841	-0.01337
1845	-0.00480
1849	0.07727
1853	0.09126
1857	0.09081
1861	0.09126
1865	0.13329
1869	0.13474
1873	0.27115
1877	0.30153
1881	0.32287
1885	0.36470
1889	0.30153
1893	0.31319
1897	0.31461
1901	0.24264
1905	0.27205
1909	0.29741
1913	0.31952
1917	0.30328
1921	0.24700
1925	0.22985
1929	0.25034
1933	0.26550
1937	0.30787
1941	0.23692
1945	0.23927
1949	0.16803
1953	0.15569
1957	0.15845
1961	0.05320
1965	0.09750
1969	0.08796
1973	0.05876
1977	0.19225
1981	0.10420
1985	0.19031
1989	0.20991
1993	0.27381
1997	0.27861
2001	0.30261
2005	0.30972
2009	0.39885
2013	0.43075
2017	0.43862
2021	0.34969
2025	0.30858
2029	0.30271
2033	0.36710
2037	0.37582
2041	0.32294
2045	0.27961
2049	0.29761
2053	0.22875
2057	0.22359
2061	0.17294
2065	0.12551
2069	0.10911
2073	0.17437
2077	0.09260
2081	0.12780
2085	0.11974
2089	0.11974
2093	0.08332
2097	0.14480
2101	0.17086
2105	0.11854
2109	0.19708
2113	0.22203
2117	0.13945
2121	0.25702
2125	0.24920
2129	0.26978
2133	0.29177
2137	0.32109
2141	0.32109
2145	0.29062
2149	0.34037
2153	0.32109
2157	0.30470
2161	0.34030
2165	0.25063
2169	0.23663
2173	0.25886
2177	0.21264
2181	0.22926
2185	0.19295
2189	0.14539
2193	0.16827
2197	0.12286
2201	0.09750
2205	0.07142
2209	0.11480
2213	0.09925
2217	0.08937
2221	0.11910
2225	0.12171
2229	0.11480
2233	0.13386
2237	0.08749
2241	0.11985
2245	0.10311
2249	0.12787
2253	0.12588
2257	0.11216
2261	0.13407
2265	0.17419
2269	0.16018
2273	0.18897
2277	0.10877
2281	0.09834
2285	0.10550
2289	0.16557
2293	0.20674
2297	0.22278
2301	0.20033
2305	0.18009
2309	0.11241
2313	0.09877
2317	0.12225
2321	0.08697
2325	0.05620
2329	0.04046
2333	0.05097
2337	-0.00922
2341	0.03768
2345	0.05814
2349	0.09145
2353	0.09404
2357	0.15454
2361	0.15379
2365	0.11385
2369	0.19894
2373	0.14948
2377	0.11315
