13	0.15225
17	0.20679
21	0.15160
25	0.12794
29	0.13235
33	0.14088
37	0.10993
41	0.06743
45	0.16186
49	0.07523
53	0.06109
57	0.07523
61	0.05182
65	0.09512
69	0.15446
73	0.14066
77	0.16653
81	0.14856
85	0.16086
89	0.11960
93	0.17877
97	0.18001
101	0.24082
105	0.31749
109	0.39079
113	0.41149
117	0.36156
121	0.33849
125	0.34053
129	0.31196
133	0.24788
137	0.20227
141	0.20516
145	0.19296
149	0.15453
153	0.11230
157	0.08110
161	0.11047
165	0.07131
169	0.09568
173	0.12629
177	0.16547
181	0.22814
185	0.20755
189	0.20193
193	0.21553
197	0.21791
201	0.21847
205	0.23638
209	0.17628
213	0.12231
217	0.10459
221	0.02205
225	-0.01613
229	0.03365
233	-0.01613
237	-0.10916
241	-0.13591
245	-0.14948
249	-0.12094
253	-0.05183
257	-0.03224
261	-0.06221
265	0.03353
269	-0.05393
273	-0.04867
277	0.04423
281	0.10436
285	0.18246
289	0.16963
293	0.13047
297	0.10772
301	0.08913
305	0.09191
309	0.06523
313	0.12522
317	0.11504
321	0.04630
325	-0.00057
329	-0.04602
333	-0.04203
337	-0.03483
341	-0.02079
345	0.01502
349	0.03998
353	-0.01258
357	-0.05049
361	-0.07063
365	-0.04614
369	-0.03981
373	-0.01226
377	0.02290
381	0.01204
385	0.02073
389	0.01166
393	0.02230
397	0.11022
401	0.15252
405	0.20696
409	0.22906
413	0.29425
417	0.29613
421	0.30507
425	0.36105
429	0.39232
433	0.33337
437	0.38664
441	0.33093
445	0.37910
449	0.40101
453	0.37431
457	0.28330
461	0.17832
465	0.15871
469	0.07162
473	0.12763
477	0.10733
481	0.15871
485	0.15356
489	0.19371
493	0.23135
497	0.23459
501	0.26900
505	0.29025
509	0.33219
513	0.31340
517	0.29355
521	0.31608
525	0.27446
529	0.25888
533	0.20113
537	0.19706
541	0.20025
545	0.18217
549	0.17385
553	0.15540
557	0.15918
561	0.16505
565	0.21032
569	0.18764
573	0.20149
577	0.18211
581	0.17809
585	0.12135
589	0.14432
593	0.13873
597	0.13842
601	0.15802
605	0.10921
609	0.08124
613	0.12072
617	0.09384
621	0.10405
625	0.15531
629	0.18785
633	0.12242
637	0.12286
641	0.02790
645	-0.02174
649	-0.01908
653	-0.01541
657	-0.01461
661	-0.00433
665	0.06976
669	-0.00368
673	-0.05225
677	0.01120
681	-0.07704
685	-0.06807
689	-0.08068
693	-0.03642
697	-0.13440
701	-0.15557
705	-0.11374
709	-0.20877
713	-0.19951
717	-0.19239
721	-0.19613
725	-0.24332
729	-0.15883
733	-0.14102
737	-0.21697
741	-0.14238
745	-0.11857
749	-0.15648
753	-0.15648
757	-0.07071
761	-0.03714
765	-0.04016
769	0.02015
773	-0.00928
777	0.01335
781	0.03477
785	0.02417
789	0.07456
793	0.08242
797	0.08921
801	0.00922
805	0.00190
809	-0.01748
813	-0.04073
817	-0.04073
821	-0.03644
825	-0.09403
829	-0.06984
833	-0.12899
837	-0.15478
841	-0.14739
845	-0.11959
849	-0.14467
853	-0.16906
857	-0.16033
861	-0.19564
865	-0.22418
869	-0.15118
873	-0.14956
877	-0.08248
881	0.03696
885	0.06256
889	0.05077
893	0.06465
897	0.14206
901	0.18069
905	0.22831
909	0.25800
913	0.33875
917	0.39490
921	0.38796
925	0.33554
929	0.36406
933	0.33912
937	0.30466
941	0.38625
945	0.34479
949	0.31916
953	0.32171
957	0.27422
961	0.22032
965	0.23179
969	0.22501
973	0.21460
977	0.22501
981	0.16102
985	0.15223
989	0.12742
993	0.12936
997	0.11970
1001	0.11970
1005	0.21833
1009	0.13862
1013	0.14278
1017	0.24463
